Value,Value_HeatPump,Value_OtherAppliances
0.84279585,0.8949601,0.74884295
0.8153465,0.96757066,0.71970433
0.79277396,1.0305009,0.7711815
0.5534333,0.4093748,0.45587108
0.07475828,-0.004682714,0.14140576
0.34875965,0.35571808,0.32194838
0.3472373,0.44122696,0.26749113
0.38151535,0.48825338,0.26875094
0.41376206,0.6084012,0.14330766
0.2889843,0.73616904,0.19417316
0.59406865,0.46992576,0.57247657
0.55764353,0.5002282,0.58786064
0.6092217,0.6262779,0.67692006
0.380555,0.4304952,0.39965335
0.5079646,0.5948467,0.41436926
0.5109586,0.7391094,0.40558285
0.39924756,0.6372427,0.39294663
0.53937703,0.42001724,0.4582844
0.6171086,0.6424755,0.53560627
0.49982405,0.5625975,0.50281256
0.3057935,0.39370304,0.38229564
0.18207753,0.32745606,0.35820195
0.08421172,0.21783179,0.34498346
0.20491245,0.33361337,0.45624593
0.22106344,0.17178705,0.078314915
0.4538189,0.46937084,0.38389978
0.18378043,0.23313233,0.2952887
0.07484256,0.23264432,0.1909212
0.02594197,0.30369717,0.288748
0.064964056,0.25214043,0.48037222
0.07696915,0.2417064,0.56176716
0.6483592,0.6389235,0.5236004
0.9309827,1.1606507,1.1170987
0.70822054,1.1230787,1.0562563
0.48631674,0.9554558,0.6602326
0.6683356,1.074156,0.6243341
0.87320495,1.1231964,0.691849
0.7503207,1.0148958,0.6427024
0.47489095,0.4318478,0.28145364
0.3206162,0.24644923,0.18723837
0.08997891,0.047221005,0.2898288
0.10876005,0.11754255,0.47630554
0.09720397,0.16666645,0.42655274
0.0045234635,0.12429286,0.3525403
0.0665982,0.118945986,0.33028904
0.13059995,0.056381382,0.13074568
0.4044658,0.36459002,0.35227486
0.20594946,0.13652459,0.3402548
0.14885578,0.18731156,0.28769407
0.20490026,0.36288294,0.22468397
0.196946,0.47622782,0.22137737
0.13049719,0.47329748,0.15122688
0.40008825,0.24225189,0.27337506
0.49186254,0.48439628,0.48961237
0.20921281,0.348418,0.2705845
0.30322793,0.42592052,0.32094678
0.27479535,0.4179902,0.34901494
0.12729539,0.38187367,0.28385803
0.3482308,0.55390346,0.40111944
0.94416004,0.79814994,0.8783339
0.9266051,0.9666521,1.0234189
0.8351073,0.9257775,1.016645
0.5022272,0.5968308,0.6823445
0.3995908,0.65973806,0.5368036
0.3365005,0.662758,0.5401446
0.4473184,0.56355786,0.6299425
0.7317163,0.65830326,0.6114399
0.34412602,0.41254097,0.30436325
0.2357947,0.48415482,0.26034707
0.34751216,0.5461338,0.39313003
0.19342932,0.5543499,0.4230388
0.3005707,0.5599638,0.4254696
0.3312222,0.53670216,0.41693184
0.586173,0.40701163,0.31547037
0.5338423,0.47927478,0.24678996
0.079154946,0.15597026,0.12019031
0.22389063,0.27927262,0.23808423
0.17160693,0.34865183,0.22882731
0.13371868,0.4644346,0.27516
0.13250145,0.58671767,0.075889714
0.4408151,0.34600025,0.36460918
0.5701982,0.50216544,0.5808734
0.13856569,0.14004667,0.3204567
0.25257912,0.31445408,0.41017398
0.30700392,0.40708596,0.30237988
0.16778359,0.34747034,0.21300045
0.26612127,0.41794273,0.26025197
0.6232589,0.5115292,0.60076916
0.48550195,0.348176,0.49159285
0.5467156,0.35718518,0.46406117
0.696193,0.5908134,0.575885
0.6200427,0.711448,0.63974416
0.70214593,0.77153397,0.80890435
0.7903787,0.8750366,0.9692458
0.24192381,0.22034451,0.18005495
0.45097315,0.3871031,0.31238103
0.41818693,0.42931026,0.15052669
0.3173593,0.35998967,0.0267671
0.39447588,0.4206516,0.18289232
0.30833006,0.42582372,0.24653378
0.18753698,0.44591284,0.24862656
0.876228,0.82967746,0.8560853
0.5847494,0.71379256,0.6834249
0.6939889,0.8140633,0.79594415
0.869069,0.94226015,0.9942785
0.5687622,0.7540114,0.7032311
0.7278588,0.959664,0.76191175
0.6853826,1.0018438,0.68559736
0.2419295,0.26349613,0.19874531
0.005923491,0.1479663,0.056776345
-0.1565974,-0.00058646686,0.057523794
-0.1131692,-0.085122675,0.16279972
-0.1100421,-0.1843665,0.36694524
-0.07226872,-0.17763276,0.44275138
-0.053165823,-0.1496868,0.399354
1.0563741,0.88445336,0.9894093
0.8432096,0.6913854,0.95329094
0.64152133,0.627773,0.8037013
0.75984585,0.8596859,0.923141
0.776981,0.8016471,0.7721068
0.844463,0.9348086,0.80847937
0.94651425,1.0580798,0.8875502
0.976961,0.8809,1.0154341
0.41784808,0.35595167,0.65064585
0.37471956,0.36444697,0.619458
0.69439024,0.60482967,0.7316119
0.5115139,0.5760447,0.5938831
0.7257458,0.81360984,0.7025692
0.73827946,0.9009362,0.8075587
0.39946306,0.24383064,0.24042255
0.14669517,0.0021269452,0.054750122
-0.04875491,-0.15408999,0.04333195
-0.075964876,-0.18188438,0.1964015
0.011999423,-0.07410301,0.1946961
0.031186432,0.03261584,0.16792104
-0.15826336,-0.04318577,0.105699696
-0.052515842,-0.15896666,-0.0054769423
0.18184263,0.03133528,0.21977347
0.12208725,0.017715711,0.18061918
0.11448417,0.06523893,0.15486564
0.0062478893,0.05354081,0.12568246
0.05071389,0.25236213,0.12299117
0.093446665,0.33677292,0.16418107
-0.024766948,0.0056728367,0.057608537
-0.08140955,-0.018688502,0.11993306
0.09014568,0.15249637,0.2360133
-0.08779783,0.067856476,0.23867524
-0.06883606,0.13178892,0.27393293
-0.10407492,0.14193709,0.24538505
-0.024945892,0.2792121,0.09308138
0.3170349,0.31620893,0.4089753
-0.15830815,0.087826006,0.057843335
-0.0697601,0.11863434,0.07079005
0.22229052,0.3811399,0.18390547
0.07553105,0.3638704,0.15496995
-0.060506687,0.3622158,0.14272465
-0.010057993,0.60288227,0.17525055
0.73836607,0.616362,0.70931005
0.56786335,0.5098114,0.6292927
0.5155911,0.50391287,0.5975158
0.33937645,0.510691,0.44781289
0.26767257,0.5615467,0.3086333
0.33322346,0.6133284,0.30026594
0.21636534,0.6037224,0.26185787
0.3512289,0.33189106,0.2352766
0.18438289,0.23979172,0.13761279
0.012037462,0.217826,0.18225092
0.13395137,0.4274556,0.29040912
0.1634647,0.6903358,0.2556983
0.051210158,0.61834,0.13434345
0.0067149773,0.6537335,0.09419485
0.3853545,0.29001856,0.3108024
0.5783992,0.5708827,0.54007417
0.23047072,0.27403933,0.3294023
0.40060875,0.5008625,0.35576025
0.27401707,0.44189894,0.2470653
0.19910908,0.52630085,0.23796245
0.26091462,0.6108085,0.4435543
0.3946607,0.25821856,0.37986276
0.8298389,0.7059703,0.8053104
0.5288116,0.685781,0.72939336
0.6216203,0.7551782,0.7931559
0.75106514,0.8342204,0.7589157
0.6001247,0.8423839,0.48002902
0.6826521,0.98392236,0.40054926
0.70524,0.5515354,0.46625367
1.0438535,0.97613615,0.7836583
0.9880797,1.0527167,0.92353874
0.81516916,0.97975415,0.8570703
0.82124853,1.1541731,0.9488266
0.742654,1.2111273,0.79150563
0.82785565,1.2505058,0.76734704
0.7561439,0.5830128,0.67123675
0.60670763,0.53319067,0.65781814
0.5167931,0.46208507,0.4965546
0.47980314,0.38866973,0.38194486
0.5040277,0.5455409,0.31637618
0.40921503,0.5986522,0.19174077
0.33657116,0.6519183,0.2602318
0.5045207,0.46645257,0.4770752
0.35500282,0.40933833,0.3627893
0.24784008,0.43872824,0.24157955
0.21925786,0.49581432,0.18487605
0.36464733,0.7339325,0.1588127
0.2902645,0.7627623,-0.012068758
0.31421503,0.89723444,0.07846579
0.62595975,0.46337664,0.5445872
0.5076794,0.34048903,0.36583194
0.3553893,0.3104371,0.35691258
0.20542634,0.20693772,0.3102533
0.47053474,0.44862252,0.39889616
0.1540468,0.30244714,0.22335792
0.046415325,0.21849938,0.2569066
0.34357813,0.25845376,0.19010104
0.39751476,0.4014856,0.30579266
0.11690889,0.31388932,0.15853319
0.12984341,0.3375674,0.19024445
0.28912625,0.34256202,0.22977166
0.14945182,0.2636173,0.23001641
0.39648408,0.39103383,0.35484585
0.11573993,-0.0073911157,0.09630703
0.26426017,0.15945679,0.27961257
0.098031014,0.11969606,0.26390803
0.10312875,0.22250932,0.21657105
0.113503106,0.32356656,0.17720942
0.18982092,0.4631799,0.20648779
0.20789286,0.54269874,0.31574252
0.4824707,0.3870509,0.4019174
0.22743711,0.32211772,0.20354775
0.16289878,0.3371528,0.14711155
0.27524474,0.46481663,0.253118
0.12878947,0.3624769,0.2864701
0.119553864,0.35351226,0.21844627
0.15182549,0.4099512,0.18481779
0.10746433,-0.0029406808,0.12004907
0.5010923,0.38409287,0.46132603
0.14521886,0.18431199,0.1923323
0.03919112,0.14827015,0.14742261
0.08949292,0.2691707,0.24204189
0.012740731,0.28586322,0.27923548
0.029499684,0.13965015,0.33910462
0.34857064,0.21859588,0.20284855
0.19255677,0.15673018,0.16878836
0.36239725,0.43311763,0.2798001
0.22832432,0.32864612,0.21180144
0.18667054,0.2902279,0.23728037
0.27394518,0.38854858,0.38047293
0.14054641,0.35960144,0.33879218
0.72553456,0.6769378,0.6233769
0.7141867,0.7647259,0.579333
0.70896393,0.90325564,0.6350725
0.43596017,0.8292199,0.515984
0.41263366,0.8745806,0.47483185
0.53132665,0.9336575,0.50281465
0.50294614,0.89185786,0.5134103
0.006959956,-0.0063043255,0.10639983
-0.0071244612,-0.008154439,0.08583866
-0.12886769,-0.10900416,0.21822377
0.08736035,-0.08016206,0.3282008
0.01785767,-0.08925432,0.3642032
0.10555153,-0.027803244,0.33404613
0.07004921,0.15043153,0.25662476
0.4045993,0.35534924,0.23776138
0.5473992,0.5317795,0.30439213
0.61234987,0.5503182,0.41467842
0.44857535,0.47411567,0.40510777
0.44240308,0.55836153,0.3907571
0.44761217,0.77914345,0.4032642
0.4619735,0.75852907,0.5052106
0.47127688,0.38639534,0.4160727
0.2414518,0.26273236,0.19890024
0.16656086,0.18359376,0.14878339
0.13644034,0.07908807,0.22259074
0.20626727,0.1208865,0.27342513
0.19089076,0.15740566,0.3945053
0.083298735,0.10493806,0.37712958
0.41996622,0.38349614,0.32448784
0.18636122,0.30978942,0.26331428
-0.02118507,0.2313943,0.24203074
0.093058586,0.31940952,0.29894662
0.14033788,0.34101108,0.37198874
0.24095806,0.3348052,0.38427854
0.19230542,0.20161542,0.35074058
0.1554631,0.05929129,0.105732955
0.6847012,0.6175877,0.49650887
0.71812755,0.72856337,0.7417943
0.60297996,0.64112145,0.72286445
0.52957773,0.7012609,0.654084
0.5995228,0.9033358,0.6241737
0.73964936,1.0658176,0.58626145
0.90598094,0.69911754,0.8568148
1.0032077,0.78892636,1.0849925
1.0995102,1.0079691,1.0323995
0.89744985,0.9144043,0.8676681
0.7767087,0.92496705,0.80896217
0.5851965,0.884472,0.63708764
0.49036163,0.8084103,0.5757114
0.07645234,0.04092028,0.0077553
0.5249754,0.46874368,0.28048068
0.4754942,0.6326153,0.3986741
0.32820848,0.7367997,0.36842752
0.46461898,0.9755807,0.53712374
0.55310386,1.1033885,0.70836335
0.4550895,1.1006849,0.48936495
0.49061882,0.35860685,0.23570573
0.2553486,0.30317885,0.06515332
0.28483227,0.32866192,0.15160978
0.13221467,0.2258319,0.26013464
0.11135609,0.28796187,0.32336158
0.09664399,0.24759702,0.46790597
0.1779728,0.2582252,0.48876485
0.59726906,0.4950186,0.47386035
0.5266837,0.47847557,0.40515402
0.6987982,0.7907695,0.6381941
0.6719971,0.8545125,0.62598175
0.61838865,0.94469625,0.60091645
0.6478159,1.1605916,0.50528246
0.54477817,1.1419686,0.43711668
0.9580793,0.8027869,0.824784
0.6209823,0.74631023,0.7134983
1.1360636,1.2476223,1.2972821
1.1503178,1.2488141,1.341535
1.061513,1.1789157,1.2341298
1.0068684,1.1228387,1.1160914
0.98598045,1.2470214,1.0367867
0.27914077,0.16525494,0.19880956
0.12797001,-0.047212943,0.060784847
0.09827363,-0.024661968,0.21470723
0.017582413,-0.014170477,0.27362832
0.023832679,-0.008016789,0.30218497
0.12822145,-0.037896574,0.3492711
0.21527481,0.045620553,0.34463263
0.31348693,0.28999725,0.19658524
0.19342247,0.17094907,0.16147003
0.25432187,0.19292372,0.13693051
0.43601,0.4532687,0.15517779
0.6121842,0.610548,0.38984683
0.4637289,0.62605,0.42340603
0.336804,0.54441255,0.35225087
-0.12273427,-0.13668868,-0.035782628
-0.06791036,-0.028953677,0.035906367
0.29744184,0.32648468,0.21800631
0.036289603,0.17943929,0.13205555
0.07221476,0.29370648,0.21752335
0.15074992,0.2912718,0.23897824
0.12638289,0.33504575,0.28453717
0.7350502,0.59376866,0.60130167
0.57488954,0.535122,0.49254426
0.3545814,0.4248355,0.32297578
0.3476576,0.4150396,0.25783417
0.37331122,0.4542384,0.3947849
0.3240259,0.47664833,0.40814206
0.14983016,0.22224103,0.529368
0.433371,0.32945818,0.2591155
0.7340317,0.54982734,0.47376642
0.31302083,0.29179096,0.26003549
0.17106402,0.29309368,0.3607293
0.41921973,0.47583157,0.54977393
0.2662606,0.3793512,0.49488372
0.23128495,0.26774967,0.5424008
0.49836585,0.459965,0.41243196
0.30902964,0.42076683,0.36959627
-0.103265755,0.09770171,0.096941836
0.10842543,0.30144584,0.28327206
0.1904645,0.360794,0.3032346
0.13366616,0.3401437,0.29296446
0.022471346,0.25145635,0.27405208
0.19183955,0.028158998,0.14522338
0.2509423,0.04804521,0.22232004
0.3131441,0.16151634,0.4007193
0.10156437,0.14250532,0.26905838
0.104936555,0.1388186,0.08866904
0.16178963,0.29020154,0.10496414
0.13042715,0.40141812,0.19167797
0.92619395,0.7674928,0.8088879
0.84241045,0.7432748,0.8214794
0.8494297,0.8644877,0.9078631
0.8707764,1.0104034,0.8963054
0.70478237,0.9890834,0.6211019
0.6738178,0.979297,0.58886534
0.69391084,0.9023751,0.5122832
0.57407725,0.47616935,0.5999585
0.31424594,0.3136624,0.3664252
0.68456554,0.59675753,0.6246352
0.39803654,0.41674462,0.36838874
0.2937764,0.49466312,0.31713462
0.3318261,0.5599711,0.367072
0.42903987,0.64863706,0.34369498
0.1096163,0.03587258,0.15511979
0.10356744,0.08696581,0.10243688
0.14541546,0.102226846,0.032836575
0.1898764,0.17236665,0.16738838
0.07592071,0.21100399,0.203255
-0.016683929,0.43176806,0.20868865
0.0225036,0.43246454,0.23116493
0.37912798,0.1873261,0.24052262
0.26233754,0.1589176,0.09351231
0.6689444,0.5890627,0.4665198
0.507327,0.4804748,0.48462597
0.5268814,0.64897615,0.5035905
0.52629703,0.6220908,0.48298594
0.4168738,0.7842374,0.40013877
0.5876255,0.4184032,0.3718311
0.6746842,0.6321161,0.5665187
0.7702019,0.8438724,0.79032123
0.7123866,1.0159332,0.7994246
0.55459535,0.92190826,0.58963555
0.5231857,0.9519354,0.51681423
0.47134542,1.0056944,0.52017623
0.42616692,0.23437218,0.26242724
0.6672797,0.46018806,0.44898513
0.4559036,0.4510923,0.40089563
0.32796314,0.37318915,0.3455057
0.3168125,0.48278183,0.32024765
0.382027,0.5625847,0.4148936
0.20513326,0.36343107,0.42668304
0.072017126,0.110728316,0.08578095
0.1031273,0.101208165,0.089025415
0.18073717,0.29893157,0.15838215
0.29981983,0.5553576,0.20604184
0.24117187,0.41510975,0.1469894
0.21195534,0.4356485,0.22337152
0.2907641,0.5746932,0.20847309
0.7697264,0.6157793,0.68216926
1.0219524,0.8533891,0.96277684
1.2373366,1.0108155,1.33556
0.5576916,0.6936669,0.8354021
0.6705532,0.910552,0.86306316
0.8508103,1.1651343,0.99487585
0.5528016,0.95315397,0.7457729
0.4977147,0.4136305,0.33164027
0.23602745,0.21637115,0.17252558
0.49783024,0.5415213,0.516625
0.24474403,0.58720124,0.39004758
0.107594036,0.5079436,0.2749107
0.39344722,0.6794894,0.34577253
0.5335311,0.783132,0.23226312
0.5987249,0.53499264,0.48085377
0.3294563,0.2770676,0.30476987
0.23576954,0.34650445,0.3210146
0.18483704,0.26282018,0.2154976
0.4213727,0.3891378,0.28464925
0.46537402,0.55178857,0.44506583
0.34863764,0.5814312,0.39806953
0.13021035,0.119099535,0.17842045
0.2589913,0.2878772,0.32405245
0.14347921,0.11070883,0.18318
0.09436576,0.18663523,0.2230517
0.23038241,0.32540143,0.38336262
0.1794098,0.39991903,0.4041336
0.0015077293,0.40938044,0.29468313
0.68847805,0.60237026,0.54619855
0.6930973,0.70146704,0.5313571
0.44477037,0.56689155,0.30875266
0.37865907,0.59731543,0.28840548
0.25029832,0.6412266,0.31076714
0.36440292,0.66731375,0.4627521
0.38694715,0.6308283,0.46060106
-0.022859428,-0.058663458,0.024564236
0.06679644,0.033016488,0.050345242
0.025678592,-0.024232881,0.043751754
0.05811443,0.047078945,0.18300411
0.19447309,0.18956393,0.16403776
0.29005158,0.35204238,0.099479176
0.15521795,0.5417841,0.0582211
0.3100544,0.3530094,0.26131496
0.016396929,0.1312665,0.08735119
0.11116901,0.2050906,0.15531372
0.20020458,0.2788875,0.28278294
0.07806725,0.19726452,0.2573574
0.04770359,0.21634683,0.33935344
-0.022834036,0.18690877,0.41238195
0.4767211,0.3949789,0.34930608
0.66950166,0.59045935,0.6096295
0.5036281,0.3266722,0.55169564
0.19639349,0.10157679,0.3602171
0.5782918,0.52468705,0.6845482
0.31742963,0.42445683,0.5283226
0.2609993,0.49295008,0.41264415
0.4276073,0.24095553,0.39434537
0.222224,0.07568514,0.3488609
0.22293872,0.1512861,0.33910933
-0.0048337914,0.009607129,0.23726873
-0.028058447,0.05342873,0.3685895
0.14902267,0.11387865,0.5070819
0.111544676,0.15443936,0.49252978
0.438224,0.30857706,0.35426924
0.3306769,0.21417427,0.29632953
0.31749383,0.31937593,0.30025336
0.50091183,0.5994843,0.38696736
0.28960845,0.5574406,0.18230678
0.28127685,0.643293,0.051241405
0.33531514,0.6544684,0.007156709
0.8575693,0.77037436,0.6847948
0.5275711,0.50062925,0.4446973
0.42960444,0.51873523,0.27081046
0.2793374,0.45715916,0.30072516
0.22791857,0.5398539,0.46636704
0.3306172,0.55865955,0.42393747
0.22612238,0.41777143,0.34246394
0.84481406,0.609848,0.77351016
0.92090714,0.66171694,0.8577896
0.620854,0.5178124,0.47798568
0.43462855,0.6046796,0.4010941
0.51250297,0.7627181,0.4486989
0.5446729,0.78952503,0.44433865
0.37994593,0.7488064,0.4930064
0.17754555,0.09129116,0.14210682
0.32905573,0.1255046,0.27644992
-0.010671124,-0.061383933,0.14272055
0.13737616,0.17414011,0.26532274
0.09107314,0.20752102,0.2790187
0.11042364,0.22075114,0.3269129
0.029269926,0.044397876,0.22196695
0.6820458,0.5824945,0.6579824
0.67895865,0.64432395,0.53857
0.89478284,0.92819667,0.77706116
0.642944,0.84682,0.7858528
0.48433965,0.8602705,0.6724351
0.6387004,1.0655799,0.6622357
0.66576546,1.0496144,0.7213533
0.065684475,0.11229427,0.12910971
-0.01813732,0.106717855,0.09998572
-0.057505257,0.0845613,0.058522478
-0.0797526,0.072223276,0.15048796
0.18353018,0.25499487,0.24431983
0.07613881,0.16867378,0.2515793
0.1803264,0.36307412,0.36461955
0.40664572,0.2953015,0.32180142
0.5229135,0.44834703,0.4450765
0.40004948,0.38389984,0.48019275
0.59795374,0.7690309,0.773297
0.43393987,0.55925184,0.56275874
0.35025525,0.61491656,0.49178222
0.5383666,0.77566993,0.63897747
0.7677756,0.61901754,0.6538481
0.5751891,0.57572854,0.5334701
0.4459533,0.539021,0.40284994
0.31395012,0.55534506,0.23480333
0.48154676,0.7626352,0.25446048
0.36551124,0.69751,0.22661528
0.3589611,0.67636657,0.33979604
0.51315063,0.38550025,0.42211112
0.47513595,0.43151882,0.3661907
0.15765193,0.3030815,0.23655523
0.35124648,0.503993,0.33781156
0.118396915,0.3897806,0.29884565
0.199855,0.4716993,0.35115016
0.2155757,0.493846,0.45123056
0.7465374,0.54879063,0.62646955
0.7414038,0.6107965,0.85488814
0.647609,0.6083328,0.9147996
0.43262514,0.60377246,0.5733531
0.55509174,0.86327314,0.50538576
0.5944514,0.94368947,0.49114758
0.6198938,0.90252733,0.45826963
0.46396855,0.41980428,0.39788508
0.30519265,0.28127414,0.21400791
0.18264496,0.28302065,0.1381885
0.16332343,0.31216636,0.1139586
0.24059889,0.31397343,0.17734592
0.24754673,0.34528866,0.17500111
0.2678429,0.32902682,0.16638204
0.31347296,0.23828584,0.16356923
-0.07311233,-0.05381456,-0.058198728
-0.026891619,0.15086475,0.07433173
-0.009803187,0.07670507,0.2837969
0.031637613,0.18271337,0.3221102
-0.07124952,0.108387515,0.3085607
-0.00011253357,0.24392328,0.36375055
0.25432462,0.17915216,0.09443214
0.17169142,0.14408778,0.024920564
0.22757578,0.23371026,0.066581875
0.18820816,0.2320018,-0.010136696
0.067608595,0.2723452,0.061528265
0.10093703,0.39679313,0.2020081
-0.0005386099,0.32309666,0.25722426
0.09025385,0.01425339,0.14184351
0.002204325,-0.06482612,0.17134398
-0.10068186,-0.089750536,0.18595353
-0.06090255,0.088126995,0.2562558
0.07413798,0.2383323,0.20365109
-0.12024567,0.25106698,0.118610516
0.16448155,0.46995324,0.23028612
0.64129806,0.4525054,0.607159
0.35539487,0.33213535,0.33058456
0.19541094,0.30739743,0.19267349
0.26336974,0.3190434,0.32742226
0.333833,0.33872244,0.350404
0.21523625,0.31791952,0.32644108
0.13270609,0.27392352,0.4221643
0.43441892,0.440625,0.29525602
0.43858087,0.58209926,0.33750454
0.23586634,0.46517792,0.29309416
0.33042794,0.6460085,0.4559706
0.111853294,0.58545506,0.28305897
0.1678167,0.5178192,0.32965896
0.1803284,0.3897966,0.3334457
0.49073088,0.3501988,0.472293
0.6812928,0.64489734,0.7127184
0.44974917,0.4526248,0.5387407
0.3251353,0.3755507,0.32371065
0.54990053,0.6579596,0.47779495
0.71588695,0.8569381,0.64697367
0.5359217,0.8593319,0.603198
0.27405375,0.21041086,0.25699008
0.0012294278,-0.036676034,0.102967255
0.031646222,0.10330706,0.20675367
-0.016288638,0.1502518,0.2057871
-0.11393685,0.04983622,0.1497134
-0.06524921,-0.04001639,0.31386083
0.08978704,0.1921328,0.29639456
0.5707629,0.42690715,0.5527503
0.1969735,0.17055154,0.22137442
0.44574386,0.40643853,0.3813166
0.5835217,0.53135216,0.5059087
0.30070725,0.40898436,0.29294398
0.22825792,0.49682882,0.3201502
0.31791735,0.6602418,0.39359736
0.0040242523,-0.009539196,0.007223813
